patient_id,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,std,label,pred
0,0.9960555,0.9965822,0.97506547,0.9983929,0.9832585,0.98444116,0.9797983,0.9957592,0.998485,0.9999645,0.008673319,2,2
1,0.9912702,0.99595755,0.9579778,0.99780494,0.97699034,0.9758254,0.9672349,0.9947239,0.99823475,0.99997973,0.01417033,2,2
2,0.9972145,0.99718565,0.9850063,0.99925417,0.9848526,0.98569125,0.9755501,0.9972488,0.9992131,0.9998925,0.0081169475,2,2
3,0.99597675,0.9988907,0.97995925,0.9961438,0.98720086,0.98181355,0.99418604,0.994585,0.9983394,0.99999344,0.0068026595,2,2
4,0.9907335,0.99705553,0.9561862,0.99734926,0.95836157,0.8247976,0.9161671,0.98568106,0.995378,0.99749595,0.05216422,1,1
5,0.9886981,0.99874675,0.96324456,0.99564797,0.9761528,0.9320058,0.9838875,0.9901308,0.99711084,0.9997733,0.020019857,2,2
6,0.9957689,0.99926895,0.97691524,0.9989629,0.98739725,0.9862169,0.9756639,0.9961845,0.9985065,0.9993349,0.008802702,1,1
7,0.9953106,0.99900836,0.9784362,0.99874866,0.98524934,0.9864595,0.97311294,0.9958681,0.99825007,0.99918693,0.0090416465,1,1
8,0.98769337,0.9980033,0.9579502,0.99764246,0.97513324,0.97503793,0.9692975,0.99495393,0.99825376,0.99999154,0.014173748,2,2
9,0.997707,0.9992632,0.9900017,0.9993362,0.9864261,0.9862164,0.9910398,0.9983107,0.99943596,0.9997234,0.0053659873,2,2
10,0.9958235,0.998938,0.9757184,0.998958,0.9825486,0.9874449,0.9606994,0.9959889,0.9984989,0.9993636,0.012291235,1,1
11,0.9973015,0.9973797,0.9863761,0.99931765,0.9850193,0.9857956,0.97553706,0.9972916,0.99928707,0.9998375,0.008012599,2,2
12,0.993913,0.998582,0.9789898,0.9987307,0.98203033,0.9853033,0.9719772,0.9958454,0.9984641,0.9992755,0.009421711,1,1
13,0.95033115,0.98117644,0.5400493,0.99911994,0.64097226,0.60083973,0.65636814,0.99320096,0.8966151,0.9988403,0.18105233,1,2
14,0.991743,0.9952525,0.95831615,0.9981019,0.9747823,0.9693838,0.9565773,0.99357176,0.9982577,0.9989604,0.016161254,2,2
15,0.7155354,0.6161002,0.745902,0.4732673,0.7606258,0.7488857,0.4935114,0.4891623,0.5272545,0.51512724,0.11589438,1,1
16,0.9872535,0.9978879,0.95554626,0.9976301,0.9732343,0.9716656,0.96600837,0.9949227,0.99830073,0.9999821,0.015392349,2,2
17,0.995207,0.99878055,0.9747762,0.99735755,0.9876316,0.9866281,0.9714229,0.9946727,0.9971071,0.998869,0.009500516,1,1
18,0.9956214,0.9991875,0.97503835,0.9988562,0.987839,0.9762541,0.96824294,0.9961002,0.9984378,0.99926263,0.011299672,1,1
19,0.9973611,0.9981438,0.9867899,0.9992816,0.9851281,0.9858396,0.9815248,0.997757,0.9992811,0.9998871,0.006912557,2,2
20,0.9934117,0.9978515,0.98097193,0.9976082,0.97098404,0.9561133,0.97467107,0.9931096,0.99719113,0.9983114,0.013891782,1,1
21,0.98820263,0.99562526,0.9602506,0.9978896,0.9717439,0.94655854,0.95792437,0.9941738,0.99828374,0.9990445,0.018930972,2,2
22,0.9906379,0.9965443,0.95472914,0.9980281,0.975315,0.9723713,0.9686571,0.99475276,0.99836487,0.9997873,0.015046003,2,2
23,0.9926347,0.99757797,0.97946733,0.9982674,0.9778211,0.98585147,0.97090214,0.9951509,0.99809724,0.99829215,0.009650128,1,1
24,0.99579525,0.9991528,0.9772703,0.9988686,0.98657995,0.986046,0.9724687,0.99606776,0.9983359,0.99931407,0.009359436,1,1
25,0.99457955,0.9984901,0.9790299,0.9986578,0.98409176,0.98632103,0.97256213,0.9957675,0.99826056,0.99896455,0.0090455385,1,1
26,0.9845211,0.99630797,0.9518793,0.99764156,0.9726139,0.95583045,0.9614738,0.99439716,0.99823606,0.9999881,0.018146819,2,2
27,0.99731004,0.99820733,0.9859342,0.99931586,0.98509717,0.9857188,0.98290426,0.9979122,0.9992835,0.9998648,0.0068073603,2,2
28,0.9617776,0.9976138,0.87877446,0.9840247,0.84846795,0.7570507,0.8479447,0.89437056,0.9660257,0.9833687,0.07521353,0,0
29,0.9953825,0.9987212,0.9761713,0.99806255,0.9878721,0.9834873,0.97139794,0.99519783,0.99785304,0.9991574,0.009621343,1,1
30,0.7532778,0.7590398,0.7710321,0.58216816,0.77731097,0.745749,0.560674,0.5761807,0.60234624,0.61846733,0.08821097,1,1
31,0.9909854,0.99743193,0.971583,0.9966421,0.9645787,0.9831701,0.9661808,0.990825,0.99685377,0.9980744,0.012735207,1,1
32,0.99380445,0.99783933,0.96241057,0.9981012,0.97655517,0.97755843,0.9754719,0.994978,0.998409,0.9999925,0.012580932,2,2
33,0.9815812,0.9969024,0.9521933,0.9976133,0.9689603,0.9608573,0.96588147,0.9948908,0.9982817,0.9999,0.017268874,2,2
34,0.76689255,0.77244556,0.77469367,0.60763925,0.7877546,0.7599422,0.51691836,0.5558599,0.64228183,0.6436823,0.096421085,1,1
35,0.9939021,0.9980148,0.979533,0.996354,0.977027,0.9131631,0.96591526,0.99202335,0.9977324,0.99834204,0.024981735,1,1
36,0.99242264,0.9975224,0.97958493,0.9970841,0.9817027,0.98554474,0.9688548,0.99358726,0.99823654,0.9981152,0.00947681,1,1
37,0.9956677,0.99915206,0.9779058,0.9988589,0.98688054,0.98617584,0.9744917,0.9960187,0.99826354,0.99917054,0.008821937,1,1
38,0.99617815,0.9965155,0.9743154,0.99863404,0.9830835,0.98319054,0.9768305,0.9952088,0.99855715,0.99984705,0.009303663,2,2
39,0.99112797,0.99696034,0.94372094,0.9906572,0.96664387,0.9591149,0.6017859,0.98398054,0.98932415,0.9954269,0.11458917,1,1
40,0.9969432,0.9984692,0.982183,0.9988341,0.9846676,0.9852689,0.9866812,0.99647456,0.9987161,0.9999783,0.0067731515,2,2
41,0.99585766,0.9992859,0.97679114,0.9989491,0.98800546,0.9865464,0.97585446,0.9961712,0.9984242,0.9993774,0.008745244,1,1
42,0.9957551,0.9992537,0.97735596,0.99888295,0.9872241,0.98653585,0.97484595,0.9960598,0.99836713,0.99933654,0.008844433,1,1
43,0.99438727,0.99522924,0.96339935,0.9984073,0.9795401,0.9815838,0.9616947,0.99381435,0.99840087,0.9990459,0.013617082,2,2
44,0.9949013,0.9955089,0.9771015,0.9981912,0.9810542,0.97668093,0.9691092,0.9941994,0.99831116,0.9992174,0.010623711,2,2
45,0.99188995,0.9975604,0.9771732,0.9971662,0.9760391,0.98588806,0.9669777,0.9937583,0.9981541,0.9981875,0.010660671,1,1
46,0.99701047,0.9976954,0.9826804,0.99899226,0.98463064,0.98519415,0.9795364,0.99662316,0.9988481,0.9999362,0.007618262,2,2
47,0.9941948,0.9964065,0.9626913,0.99783415,0.9790356,0.9806578,0.9704953,0.99491274,0.9983139,0.9998599,0.012564453,2,2
